Date/Time,Totalizer (Liters),Consumption (Liters),Building,Source File
2025-02-17 20:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-17 20:59:00,276.4,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-17 20:59:00,411.01,0.0,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-17 20:59:00,411.01,0.0,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-17 21:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-17 21:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-17 21:32:00,316.46,0.0,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-17 22:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-17 22:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-17 22:02:00,316.46,0.0,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-17 23:32:00,316.46,0.0,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
2025-02-17 23:59:00,276.4,0.0,A2MFF,Water_History_A2MFF_2025-05-16_07-00.csv
2025-02-17 23:59:00,411.2,0.19,A1MD,Water_History_A1MD_2025-05-16_06-59.csv
2025-02-17 23:59:00,411.2,0.19,A1MD,Water_History_A1MD_2025-05-16_07-00.csv
2025-02-18 00:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_07-00.csv
2025-02-18 00:00:00,0.0,0.0,A1FD,Water_History_A1FD_2025-05-16_06-58.csv
2025-02-18 00:15:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 00:45:00,0.0,0.0,BTTF,Water_History_BTTF_2025-05-16_07-01.csv
2025-02-18 01:02:00,316.46,0.0,A1FF,Water_History_A1FF_2025-05-16_06-58.csv
